67561.94,5,8,4,35517.5,1238938.29
48904.98,5,5,3,32960.8,201898.09
72145.97,6,8,6,28882.9,1439506.10
70805.61,4,6,3,29268.8,585608.63
65383.34,8,7,3,35114.4,1294685.16
95450.29,7,7,3,39388.5,2014851.34
73698.7,6,7,4,51815.1,1840236.01
66263.91,6,7,4,49830,1441421.91
75394.76,7,8,4,22268.1,1498640.55
65984.75,7,6,2,21867.5,954746.58
66477.26,7,6,2,32459,1124635.93
69284.26,5,7,3,40282.7,1169944.25
70404.5,6,6,2,37127.9,1114430.95
74218.49,8,7,4,46770.7,1783534.84
63441.71,6,7,3,48061.8,1302933.25
57493.92,7,7,4,47039.2,1241483.61
81543.78,6,6,2,9816.3,954114.54
78633.97,5,8,3,43728.8,1555320.50
52202.85,5,4,2,42165.8,404976.37
67980.39,6,6,2,25909.1,1073183.76
78568.45,5,6,2,41016.6,1422195.88
55472.65,5,6,3,15354,340605.21
67579.23,6,8,6,21762.9,1170959.53
61456.15,7,6,4,30821.4,942838.16
60815.39,7,8,4,31233.6,1401613.92
51217.18,5,9,3,47089.5,1175504.49
63027.67,5,6,2,35991.7,608794.25
62484.86,6,7,5,26882.7,946943.04
73923.47,7,7,6,58745.3,1819900.64
79737.61,7,7,2,28307.3,1463130.27
63890.47,5,8,5,43416.5,1252391.18
67310.04,7,8,5,43310.6,1714445.18
73145.73,4,7,3,49463.4,1291759.39
86924.36,7,8,6,28719.4,1809154.29
74384.11,7,5,2,17117.4,1200539.36
67477.79,7,8,5,29763.9,1300265.21
71202.96,4,7,4,34207.4,997448.73
85845.32,7,9,3,46477.7,2152959.41
72138.87,7,8,5,35799.6,1629983.85
44806.01,4,5,3,57390.9,497579.45
67504.18,5,6,4,37441.1,890112.55
74706.1,5,6,2,39680.6,1064685.70
68898.35,7,8,6,39515.6,1530124.02
58118.02,8,6,4,35598.4,1246246.83
77643.28,6,5,4,35512.3,1240754.93
67769.83,8,7,4,33254.6,1760734.69
74411.06,6,7,6,43537.5,1393746.76
73101.08,4,9,4,29498,1172385.90
58708.42,5,6,4,15969.9,483986.11
63876.06,7,7,3,38052.9,1388530.16
68343.15,6,8,6,40653.9,1721739.38
73064.98,6,7,6,30699.3,1276448.79
67367.27,7,7,2,32547.3,1161742.68
66547.18,6,5,2,16742,786407.95
73313.55,6,8,4,37809,1604920.97
47681.36,7,8,5,50909,1230149.14
67910.95,6,7,4,31379.8,1051644.55
69277.89,6,8,5,43717.9,1415073.61
67946.71,5,6,3,35197.9,1043483.92
90975.11,5,8,6,44426.2,1544379.75
61885.55,5,7,3,48727,1352135.97
69401.85,7,8,3,29293.1,1505727.43
72969.12,6,8,4,31755.7,1416965.98
75582.46,6,7,4,31946.3,1046721.98
56241.23,6,7,2,32745.4,939040.00
79412.84,6,7,3,17568.7,1383031.33
79618.24,5,7,3,29636.5,1072503.24
67019.07,6,7,6,24997.1,1134397.76
56063.48,5,5,4,39129.3,734827.51
57077.58,6,7,4,33393.9,991892.32
75954.82,4,7,5,34467.8,1057252.58
52575.82,7,7,4,41828.6,1237224.86
63312.81,6,8,4,43230.4,1442632.54
82526.96,6,8,4,43947.7,1877402.32
73204.94,7,7,6,35090.5,1394518.42
56357.19,6,5,3,38062,953939.33
71316.62,7,7,5,21651.7,1219778.03
75046.85,5,9,3,32468,1287325.38
84474.16,7,6,2,38677.8,1739893.56
68162.68,7,7,3,31843.9,1213382.22
62784.33,8,5,3,35122.4,1007478.75
67009.82,7,8,3,39737.1,1528756.13
67437.25,7,7,2,29356.2,1182459.77
65967.77,7,8,3,35800,1474546.76
42816.31,8,7,4,47457.7,1078016.94
83347.67,5,5,3,48226.7,1453381.62
81699.88,5,6,4,39527,1495012.97
56143.79,5,7,4,45084,714148.41
59513.83,5,6,3,44162.3,894292.05
78379.41,6,6,3,31357.4,1159841.83
70877.38,7,7,5,36033.4,1195986.30
61526.97,7,9,6,27307.9,1381430.63
65317,7,7,2,55799.5,1534889.85
76268.82,7,6,3,38649.9,1494125.33
48531.36,7,9,5,39731.2,1356146.26
82906.65,6,6,4,38820.5,1454943.07
63117.84,5,6,2,43091.8,774118.19
75860.86,4,5,3,41003.9,889113.24
68844.76,5,7,3,48392.5,1211102.21
52446.27,6,7,3,32934.6,658646.18
69342.71,6,8,3,37082.4,1400104.87
55932.05,7,6,4,42488.3,1262017.79
53306.92,5,6,2,39063.3,553077.21
56976.55,6,7,3,46375.5,1203247.89
51296.49,6,8,6,32078.9,1115323.02
63995,8,7,5,24748.3,1301881.42
71915.15,6,6,4,27714.3,1006687.39
62137.6,5,7,5,19045.6,749383.07
78050.97,5,6,4,27789.7,1075596.59
67371.42,5,7,4,24797.8,739870.79
59362.77,7,8,3,44723.4,1442945.15
57003.11,7,6,3,29594.7,828497.07
68989.31,6,8,6,32629.6,1373290.86
70969.9,5,6,3,24833.6,925566.33
82251.65,8,8,6,18408.8,1552536.76
71306.46,6,7,2,43284.4,1335904.50
70921.57,6,6,3,29390.2,960808.29
70739.46,7,7,6,35148.7,1405933.02
58097.84,6,6,3,19903,619087.69
51273.51,7,7,2,53811.9,1329273.23
76326.59,5,5,3,42779.8,1261843.84
63584.05,6,6,4,46340.2,1175781.42
86340.29,5,6,3,35630.6,1437053.56
79471.24,6,8,6,36616.2,1594415.23
55879.5,6,5,2,37360.1,931358.00
40503.54,7,7,3,45979.5,798639.65
83394.41,6,6,2,30487.5,1451739.63
64501.23,6,7,5,43869.3,1278991.69
59569.54,6,7,4,31294.7,885920.55
69280.32,7,7,4,40290.9,1425632.54
66342.49,6,7,3,11792.8,901881.74
73367.05,6,9,5,23684.8,1521730.79
57122.22,6,6,2,41972.8,716771.01
61978.85,8,8,5,56957.2,1696717.11
54299.97,7,7,2,39512.7,819598.01
71424.41,6,9,3,37242.6,1584213.96
57353.15,8,6,4,16906.4,798892.52
44731.11,4,9,5,39633.5,601973.00
76175.49,5,10,4,30761,1456486.29
66574.71,6,7,2,69575.4,1702406.04
91731.15,5,8,6,33102.1,1566471.01
75487.03,6,8,4,41105.4,1592210.18
58088.44,6,6,4,51925.4,937628.35
76319.22,7,6,3,48026.3,1558547.58
60575.16,6,7,2,32159,1156329.27
69607.13,7,8,3,34609,1514349.69
67056.84,5,7,5,25134.7,1039107.33
60640.93,5,5,2,43119.5,809089.67
69031.91,6,6,3,15660.4,675536.39
80356.21,5,10,5,16215.4,1373589.80
60081.18,7,8,4,60195.7,1690091.02
61881.48,7,7,5,35597.4,1253370.15
59590.97,7,6,2,24153.9,774073.56
89831.32,5,8,6,45335.4,1741959.83
72175.28,7,7,2,50305.8,1705762.79
67589.05,6,6,2,33203.4,1071109.92
77300.03,5,7,4,29499,1118047.99
65382.89,5,8,6,41723.1,1165253.03
71145.21,6,7,2,35642.5,1280910.19
61053.04,6,6,2,40675.8,841122.88
65125.95,6,7,4,37642.8,1228810.75
51949.3,6,8,5,35336.1,1086072.07
75897.99,5,7,3,34162.7,1204372.30
71468.35,6,6,3,43269,1345004.12
53287.99,6,7,3,45152,1116902.35
61503.04,5,7,3,37650.9,822431.73
68896.05,6,8,4,28394.6,1360623.69
91159.42,7,7,3,54861.1,2298379.49
63375.35,7,8,3,45633.2,1400498.27
59695.57,5,6,2,20702.8,566848.73
63183.89,6,8,5,58691.2,1367586.28
61177.81,7,7,5,26396.3,1113373.52
58642.31,5,6,3,35131.6,721974.55
53112.28,5,6,4,40367.4,685503.99
40366.62,5,8,5,16349.4,152071.87
62207.48,7,7,5,34317.5,1280431.57
57477.95,5,7,6,23650,568703.18
55630.49,6,9,6,38943.1,1200764.84
72399.31,7,8,6,41662,1607161.64
89868.89,5,7,5,30101.7,1421715.42
59801.49,4,5,2,33534.9,311111.20
61957.15,8,7,4,38448.5,1338044.38
71123.43,7,6,3,44020.1,1417870.98
55202.71,4,8,3,28425,796389.44
79298.12,7,5,3,15753.3,1310207.13
65070.57,7,6,4,24852.6,994897.73
68494.98,7,7,5,13998.6,1202987.83
55702.21,6,6,3,40087.8,768751.90
57233.61,8,6,2,37374.9,1211655.31
85313.89,6,7,4,23974.4,1540418.22
60224.65,5,5,3,42182.9,712228.42
73873.82,7,7,3,33336.3,1525533.41
63149.49,7,6,2,37578.8,1034218.40
58593.79,5,6,2,39287.5,874103.66
73839.87,6,8,4,47602.5,1912825.29
75984.83,7,8,4,42248.7,1754770.59
82145.37,7,7,4,25736.1,1340066.91
69017.18,6,6,3,55830.8,1446756.86
75429.18,7,8,5,36769.2,1592768.24
69513.54,4,8,6,14054.1,660364.98
57782.42,5,6,2,33426.8,861321.58
74372.14,7,8,6,34322,1648246.77
63522.12,6,7,2,31995.5,977135.89
61193.71,8,9,3,33196.1,1591934.19
60316.79,4,6,4,33831.9,695386.33
58469.91,5,5,2,33548,568977.07
75179.9,5,7,5,23978.1,935590.80
56186.96,4,9,5,41855.7,984311.77
73225.07,6,7,2,61830.5,1796245.81
74338.93,5,5,4,18057.2,720080.23
52188.12,6,6,4,42495.8,783808.40
83311.1,7,8,3,30386.4,1598615.97
72288.68,7,8,5,39146.9,1564125.24
54866.22,7,7,3,35192.8,929480.63
85759.66,5,9,6,25897.8,1414495.34
59453.34,6,7,6,29697.6,837668.10
69878.77,7,6,4,26814.2,1197515.45
59243.3,7,7,4,51405.4,1232004.83
57853.33,7,7,4,47688.2,1285933.41
66643.31,6,8,4,30971.2,1361521.98
69248.3,6,6,2,35990.1,1090826.37
75129.72,6,7,3,41620.3,1475319.70
76210,7,5,4,22721.6,1066659.38
69342.38,6,8,3,21642,1117432.98
77630.96,7,7,2,31739.9,1420283.56
68929.16,8,7,3,172.6,840272.86
70990.8,6,5,2,30904.3,1024907.94
55860.68,8,9,5,40335.2,1494241.23
56380.99,6,7,4,43994.2,1125880.49
64306.34,5,8,4,30762.4,1082455.02
76547.96,7,7,3,40564.6,1554635.00
57101.72,5,8,6,41104.5,1011365.37
76192.66,7,7,6,21245.8,1432756.52
79585.55,6,8,4,31773.3,1612717.55
70759.86,6,5,4,25981.8,973299.86
76907.24,5,6,4,21658.4,679228.99
64744.94,6,8,6,28880,1270999.94
51976.02,5,7,4,36360.2,910211.02
61252.64,5,7,4,40890.3,1026271.80
58841.14,8,7,4,39555.1,1496729.54
79112.64,6,8,5,33771.7,1490539.06
76056.29,6,8,5,28470.7,1491838.49
52399.65,7,9,3,18092.1,996771.25
77551.63,6,5,2,35834.5,1064854.31
64160.82,6,7,4,32339,985749.79
71167.03,7,9,4,35174.9,1952622.40
84963.66,7,6,3,40447,1754969.16
59712.82,6,7,3,42601.8,1122240.36
77733.73,6,6,3,32074.6,1236931.73
85707.08,4,6,4,10424.4,966084.42
70280.36,5,5,4,39662.7,852268.67
69330.74,7,6,2,30097.8,1280669.87
72988.71,6,6,3,50566.6,1190213.51
65697.82,6,7,4,28742.1,1123851.14
76245.22,8,8,3,32016.2,1689120.43
53546.87,7,8,3,45504.2,1573347.79
73643.06,7,8,3,43152.1,1696977.66
84774.45,7,5,2,32383.6,1414286.72
58140.94,5,7,2,49337.5,755292.11
61881.16,6,6,2,21397.4,714706.43
75312.26,5,7,4,9487.9,944001.56
81328.81,6,7,3,31231.5,1523136.49
77931.48,7,7,3,23182.6,1422916.81
84602.6,7,7,6,39683.4,1945618.66
72445.03,5,7,2,69554,1726719.07
57497.13,7,8,5,43204.2,1051123.83
87266.34,8,7,5,45161.2,2249122.54
62431.94,7,9,4,44116,1523915.15
72107.43,5,7,3,29981.3,1039517.53
55577.07,7,7,3,19560,818057.90
62327.89,5,7,4,43364.4,1115466.59
73931.14,6,7,2,29569,1258178.80
63429.27,6,8,3,37999,1435423.71
73423.9,6,6,3,34711.8,1153470.44
75175.87,9,5,2,22367.5,1425603.50
56636.25,6,8,5,28139.4,1048350.69
67665.94,6,6,3,24758.5,1214482.38
65986.82,5,7,2,24056.6,821859.07
54273.91,6,7,4,24233.1,753652.27
75547.84,4,7,6,40043.1,1220001.33
70151.09,7,8,5,15255.2,1075675.11
74449.12,6,7,3,24837.6,1396082.35
66919.64,8,7,6,18867.8,1137801.93
68473.86,6,6,2,43147,1159953.59
76113.22,6,8,5,26481.5,1487849.88
61212.2,6,6,4,32045.6,1103072.44
59768.81,6,7,3,26202.6,897291.12
78847.54,6,7,3,20653.9,1214320.57
75735.34,6,8,5,37268.3,1364363.38
77847.35,5,7,3,30231.8,1249092.93
56231.16,5,5,2,52657,946479.23
89163.5,5,6,2,44016.1,1659805.18
62377.06,6,7,4,39076,1285399.57
68864.28,6,5,4,29802.3,898281.90
82440.9,6,7,5,27545.5,1483848.17
60948.88,7,6,2,39754.4,1353488.42
69729.61,6,7,5,31719.7,1268703.81
75491.8,6,7,6,26013.7,1448573.85
80648.07,6,6,3,35092,1343605.80
84036.6,8,6,4,32766.6,1511537.75
76590.38,6,8,3,40643.1,1662038.76
63534.46,6,8,3,38129,1166673.20
67270,6,7,6,41780.5,1375633.37
50887.44,4,7,4,47731,839638.46
80597.11,6,8,3,34487.6,1638265.40
66041.12,6,8,5,40164,1385400.46
81316.38,4,7,3,35589.6,1153233.24
67877.03,5,8,5,43301,1370178.47
69306.96,6,7,2,36851.4,1181877.18
61200.73,5,6,4,42789.7,894251.07
70619.17,6,8,5,37865.6,1421135.82
69910.85,6,6,4,38440.7,1028964.47
64889.22,4,8,3,25905,923508.13
69900.13,6,8,6,32679.2,1599634.47
79045.04,6,8,5,24722,1369186.07
76460.22,7,7,4,46851,1748782.81
58307.73,6,8,4,25509.1,1150877.74
56679.02,5,9,5,40785,1110598.76
58823.05,6,7,4,38682.6,1159207.09
80836.34,6,7,3,49864.5,1811377.22
67710.11,6,8,4,25222.5,1267443.40
70027.65,7,5,3,40512.8,1352547.69
36100.44,6,5,2,44901.9,599504.02
67217.49,5,6,4,23999.8,717213.27
63657.28,6,6,3,36391.9,1008712.58
71468.27,5,5,3,36377.8,1071596.11
62989.51,7,7,4,36913.4,1397341.86
69327.26,6,7,6,31054.8,1313304.59
94902.24,6,8,3,41662.1,2106510.86
79579.2,5,7,3,31756.4,1306458.91
73756.12,5,6,3,59485.1,1354928.95
65873.94,7,9,4,39785.6,1582765.59
52934.44,6,6,3,46520.7,847155.04
82830.59,6,7,4,32026.9,1342245.97
73930.84,5,8,4,42702.4,1363086.91
58557.13,5,7,6,54167.3,1275318.56
51718.35,8,7,3,49639.2,1285923.73
69807.72,7,7,3,51453.3,1789607.53
79627.63,5,6,2,31638.9,1196064.33
97112.36,6,6,3,51470.1,1917584.00
74354.23,7,6,4,30091.1,1370274.39
72481.03,6,8,3,45160.1,1677204.25
73093.49,6,6,2,41796.1,1439714.28
51992.74,7,7,3,21759.5,1012262.71
66484.05,5,9,3,51712.1,1511743.13
81182.15,5,7,4,34141.2,1131154.52
79103.94,4,7,4,25767.8,764860.46
75070.26,7,6,2,44682.8,1681316.36
44688.56,5,6,3,25121,291724.25
73726.18,4,7,3,28666.8,1013252.21
64038.99,4,8,4,54131,1194709.63
69896.52,6,8,4,38180.8,1463003.06
73723.46,7,9,7,24723.3,1453327.92
79996.61,6,7,3,28067.6,1291506.39
61538.91,7,7,6,51154.1,1625508.01
47065.05,6,7,5,24125.9,566896.21
82381.55,5,8,4,36655.1,1468513.24
80857.44,5,9,3,44385.3,1573105.98
60893.76,4,8,5,49076.8,968360.52
66356.06,7,7,3,38022.8,1309985.89
78438.37,7,5,4,35220.4,1361219.30
61215.58,7,9,6,36495.2,1465120.47
64907.98,7,8,5,46677.3,1571464.97
80008.67,5,9,5,45889.9,1629098.18
71356.3,5,7,5,36998.5,1182335.68
72432.7,6,6,3,35039.5,1010813.71
67284.47,5,6,3,24942.9,924728.54
62653.09,7,8,3,41467.9,1382110.28
63968.61,6,9,3,27404.5,1366727.66
74233.95,6,7,4,32875.8,1297849.76
59729.25,8,7,6,31202.2,1196687.69
81132,6,7,4,32311.9,1281113.32
68500.82,6,7,5,51746.7,1530729.58
55050.31,7,7,6,29423.8,1208664.86
76840.46,6,7,5,29860.1,1417275.67
63428.92,5,7,6,42996.6,1195601.96
90592.47,8,10,5,37223.9,2469065.59
56685.01,7,8,3,43322.2,1223100.54
69230.75,6,5,2,43072.2,1220276.55
68916.65,7,6,3,42744.8,1311765.14
60509.04,7,9,6,28410.3,1198313.60
85719.32,5,6,3,32058.4,1187609.12
62134.02,7,7,2,32157.1,1399662.58
73435.18,6,9,4,36239.6,1597776.77
55612.76,8,7,4,42258.5,1355022.28
70879.91,7,8,5,22431.6,1137059.19
67461.45,5,8,3,34573.1,1053815.10
84439.86,4,8,4,19835.2,1242421.53
67802.31,6,8,3,36129.7,1222041.02
62685.27,6,7,2,42018.9,1025461.13
71392.47,4,8,4,36009.7,859427.98
59050.53,6,7,5,37741.4,1279803.95
87895.87,8,6,4,23876.1,1671669.45
70276.4,7,7,3,26630.5,1525601.79
72640.26,4,8,4,31470.6,998774.00
62894.13,7,7,4,20317.2,1012321.57
50846.01,5,8,3,45357,1252419.20
78688.29,6,7,6,47812,1869313.11
76397.04,8,7,3,45281.2,1800685.92
62162.63,6,7,6,47747.4,1393100.42
75090.76,6,6,4,39456.9,1166558.37
61801.47,5,7,5,36326.7,988175.01
77429.83,7,7,4,30108.2,1540480.61
74388.6,4,6,3,33763.1,866142.18
62566.56,5,6,2,29365.6,557362.20
68894.85,6,7,4,28851.6,1033290.98
68738.37,4,6,3,47445.4,1084945.40
74277.72,7,3,3,50233.8,1365081.18
81280.91,6,5,4,34933.2,1239459.82
86305.37,8,7,4,37854.4,2056692.77
59302.23,7,6,3,25296.7,1045395.33
81385.22,6,6,2,47897.2,1679204.74
64115.06,6,7,5,34312.4,1158742.83
90436.98,7,8,6,13340.5,1647278.69
75940.76,6,9,5,49974.9,1702090.64
70102.73,7,7,3,28281,1379386.38
69950.96,5,9,4,23733.8,1358526.74
65736.35,6,6,3,32964,991398.82
53825.01,6,6,4,27373.2,957117.65
86625.48,7,6,3,42758.7,1638969.27
69376.19,5,6,2,18226.2,714142.24
68423.02,6,4,2,13345.6,760876.02
68720.92,5,7,2,45887.3,1343537.18
70005.85,5,6,2,40325.2,1056993.65
66614.63,6,7,5,16654.3,1088222.42
58978.22,7,8,3,44071.6,1308983.63
64538.57,6,9,3,36678.1,1548322.50
76008.08,5,8,4,39842.9,1411749.11
87119.12,7,7,4,34671.6,1601904.36
62850.32,6,7,4,37764.4,1277297.48
66295.08,6,7,3,28112.2,1061552.02
63185.84,7,7,3,40080.7,1115013.15
74256.18,4,7,3,34684.1,1020842.53
71668.3,8,7,4,31352.4,1440961.86
54476.24,6,6,2,33533.9,817377.31
85281.69,7,7,2,22887.7,1381536.93
72137.84,5,9,3,38259.2,1273067.04
66112.54,8,7,6,20795.2,1376714.67
67047.18,6,7,2,37937.2,1293746.88
89358.87,6,7,3,34063.6,1750908.22
50189.14,7,5,3,35043.8,555811.41
73119.72,7,7,5,35426.7,1578829.01
67972.63,5,6,3,27865.3,911202.17
71739.61,7,8,5,37030.7,1628751.94
67292.6,6,7,2,41837.9,1245400.96
70243.44,6,6,2,24647.9,993725.22
78274.53,5,9,4,56299.8,1816099.14
84332.5,6,9,4,33107.3,1570583.34
79550.64,7,8,4,43636.5,1626321.32
79698.22,4,7,2,42046.3,1262494.29
71188.83,6,6,3,40656.1,1185226.62
74605.04,7,6,3,31638.2,1360329.36
71222.6,5,8,3,54678,1350459.12
80973,5,7,2,48036.6,1556987.72
51044.29,6,8,4,37730,886036.13
65066.54,6,8,6,27940.3,1129613.01
76259.83,5,7,3,19262.6,1070240.02
77456.41,6,7,3,37997.5,1587015.36
75376.95,4,8,3,25548.5,1146321.58
79674.43,6,8,5,17862.7,1377447.35
64408.09,6,6,3,40817.9,1113570.85
67932.01,7,6,2,51145.3,1593836.79
75146.8,4,9,6,55578,1560746.87
55378.1,7,7,2,41417,977980.92
78113.5,5,7,2,43345.6,1292592.39
81516.99,5,9,5,33263.1,1458912.58
70306.68,7,6,2,29572.4,1037780.48
91392.42,7,7,6,33379.7,1792254.82
51110.93,6,7,2,38408.3,882170.32
99629.01,5,7,5,36950.7,1883481.08
72656.93,7,6,3,38568.1,1268600.36
71938,5,8,3,20097.1,1157189.44
69503.15,5,7,4,45266.5,1180989.32
75287.53,7,8,3,39219.5,1813043.93
56753.73,5,6,2,52718.2,866666.06
78044.35,6,8,6,43771.6,1671350.14
74838.66,6,8,6,23637.3,1137467.59
51580.1,6,5,4,37511.3,711499.24
85260.66,8,6,2,52358.8,1940195.37
49733.31,8,9,4,43558.8,1496466.36
76751.88,5,8,3,32295.8,1448995.12
64595.71,6,6,4,29668.9,924271.79
88794.6,6,7,6,37995,1747004.58
69909.08,6,8,4,39347.1,1576286.21
89908.77,7,7,4,37296,1712280.71
76278.75,7,7,4,49250.7,1852375.51
55405.12,8,6,4,18257.1,1007596.04
68270.76,6,7,4,31159.3,1034779.19
71275.31,6,6,4,28923,1006544.53
53079.8,5,6,2,33083.4,736798.53
66690.97,7,7,3,22619.1,1109006.29
61644.17,7,8,5,27809.1,1384140.23
80015.55,6,9,3,52469.8,2084883.79
62591.86,5,7,4,32210.4,801194.62
70673.84,6,6,3,58256.1,1412242.76
82535.28,7,8,4,43272.3,1890789.18
82610.45,6,7,5,34880.8,1841904.24
84776.71,6,7,6,26952.6,1467075.17
51918.55,6,7,3,24734.4,661043.36
68858.03,6,6,3,28847,978035.34
53418.54,6,8,4,33572.7,1250882.29
70696.4,7,6,3,43313.2,1409238.80
70902.3,6,6,3,36768.6,1162746.62
62043.18,6,7,6,23249.8,878862.75
61411.42,6,7,3,49175.3,1338424.79
58293.43,6,7,5,45033.4,1094347.97
70851.6,6,7,4,27025,1195897.74
65669.98,5,8,5,40115.8,1050239.90
64823.02,5,7,5,36481.3,914231.29
68363.26,6,6,3,20667.9,864483.76
70596.85,7,7,3,51614.8,1599478.99
67947.4,7,7,4,35681.2,1336356.23
96807.44,6,7,5,29269.1,1808341.47
66733.63,7,7,3,35193.2,1424283.37
80665,6,7,3,40952,1471799.68
75378.63,7,7,4,28300.6,1347622.48
65198.94,7,8,5,23580.9,1163741.66
78739.22,7,6,2,28884,1450624.52
66697.53,7,6,3,25897,982298.04
58822.04,5,9,5,34141.8,868314.47
75093.96,6,7,4,27248,1231511.93
68709.28,5,6,4,16668.3,663128.84
68192.53,6,6,3,46821.3,1210496.63
84090.36,6,7,2,25127.5,1409033.07
69277.76,5,7,5,57408.3,1356384.67
63833.39,7,6,4,28928.9,1125476.20
70698.78,7,7,4,22987.7,1129975.82
68258.11,4,7,6,36205.1,1003642.63
62699.44,6,7,4,37816.3,1306367.81
76933.61,9,7,6,33433.3,1775874.76
65959.78,7,6,3,29803.2,1036685.24
78020.04,7,7,2,49601.2,1869929.20
69559.5,7,7,2,42013.7,1381085.73
90890.49,8,8,6,45519.3,2252243.34
56901.09,7,6,3,13704.4,787039.64
59206.17,6,8,6,28805.4,957283.66
65302.37,6,6,2,43818.7,1173695.29
86369.24,7,5,3,43683.3,1713161.70
71499.92,6,7,3,41870.9,1325503.45
69312.98,7,8,3,44237.1,1501497.53
77797.39,7,6,2,33847,1573580.23
55631.3,5,6,4,30884.5,693566.76
70836.01,7,6,4,37047.9,1524586.79
62152.61,7,6,3,42785.1,1048818.21
66919.92,6,7,4,38858.9,1310764.11
79868.12,4,7,5,54228.1,1537329.57
73145.46,6,7,2,41209,1244881.36
54535.45,5,7,4,30852.2,732733.24
72240.13,5,9,4,25012.9,1095806.63
47266.34,5,5,3,33422,476006.44
82551.54,8,5,4,40086.1,1599911.37
72232.37,6,8,3,49668.5,1675825.72
71624.59,6,7,6,29089.8,1175869.00
71670.45,7,7,4,31709.3,1135079.35
86157.18,5,6,2,62963.8,1833208.58
82416.13,5,7,3,15290.3,1120349.77
69566.74,6,6,2,37491.1,1080735.98
66684.35,6,7,2,37226.3,1168574.67
71743.48,8,8,5,44674.9,1919693.23
55473.74,6,8,5,48021.9,1466605.77
66261.62,7,8,6,26264.3,1234037.24
65380.32,8,7,6,21641.5,1269486.34
